monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
220.3,1109703.0,1580642.0,0.7023168800545474,0.7020584041168082,8
220.4,1117092.0,1580642.0,0.7070313932773883,0.7067330869355616,8
220.5,1120791.0,1580642.0,0.7093406667058227,0.7090732752894077,8
220.6,1132410.0,1580642.0,0.7167541095446627,0.7164240859093963,8
220.7,1121598.0,1580642.0,0.70982967345351,0.70958382733092,8
220.8,1145292.0,1580642.0,0.7249475075720637,0.7245739389437963,8
220.9,1157936.0,1580642.0,0.7330120555163184,0.7325732202484813,8
221.0,1150269.0,1580642.0,0.7281201658317169,0.7277226595269517,8
221.1,1149758.0,1580642.0,0.727913015880823,0.7273993731660933,8
221.2,1172479.0,1580642.0,0.7422906528348108,0.7417739121192528,8
221.3,1162544.0,1580642.0,0.7361389714546507,0.735488491385146,8
221.4,1170234.0,1580642.0,0.7410455361702615,0.7403536031561859,8
221.5,1186414.0,1580642.0,0.7509969564857177,0.7505899501594921,8
221.6,1190231.0,1580642.0,0.7534323735883817,0.7530047917238691,8
221.7,1191905.0,1580642.0,0.7544332383787867,0.7540638550664857,8
221.8,1183157.0,1580642.0,0.7488487313950383,0.7485293950179737,8
221.9,1199886.0,1580642.0,0.7595225832971776,0.7591130692465466,8
222.0,1205473.0,1580642.0,0.7629735790134297,0.7626477089688873,8
222.1,1201803.0,1580642.0,0.7606290636585333,0.7603258675905107,8
222.2,1221378.0,1580642.0,0.7731187911368269,0.7727100760323969,8
222.3,1223790.0,1580642.0,0.7746577552582903,0.7742360382679949,8
222.4,1214807.0,1580642.0,0.7692840114986099,0.7685529044527477,8
222.5,1216091.0,1580642.0,0.770103261055807,0.7693652326080163,8
222.6,1234359.0,1580642.0,0.7814841489694893,0.7809225618451237,8
222.7,1239702.0,1580642.0,0.7848932224773577,0.7843028339117902,8
222.8,1230591.0,1580642.0,0.7786238945281193,0.7785387203427468,8
222.9,1254356.0,1580642.0,0.793787029829353,0.793573750412807,8
223.0,1273581.0,1580642.0,0.8060715602742595,0.8057365298404067,8
223.1,1271862.0,1580642.0,0.804974761217545,0.8046489970530961,8
223.2,1268710.0,1580642.0,0.8029636439244884,0.8026548706158637,8
223.3,1294440.0,1580642.0,0.8194059441440624,0.8189330664375615,8
223.4,1299792.0,1580642.0,0.8228393673042164,0.8223190323931668,8
223.5,1281132.0,1580642.0,0.8111115836949003,0.8105137026600584,8
223.6,1310288.0,1580642.0,0.8297144186556733,0.8289593722044587,8
223.7,1307295.0,1580642.0,0.8275126533275959,0.827065837805145,8
223.8,1312727.0,1580642.0,0.830892276166249,0.830502416106873,8
223.9,1328071.0,1580642.0,0.8406824359837171,0.8402098640931975,8
224.0,1329115.0,1580642.0,0.8413485547825597,0.8408703552100982,8
224.1,1332791.0,1580642.0,0.8436573223760437,0.843195992514434,8
224.2,1337447.0,1580642.0,0.8466252496785589,0.8461416310587723,8
224.3,1338839.0,1580642.0,0.8475134080770151,0.8470222858813065,8
224.4,1347995.0,1580642.0,0.8533616575007391,0.8528148688950439,8
224.5,1351026.0,1580642.0,0.8551366157910172,0.8547324441587658,8
224.6,1345673.0,1580642.0,0.8517183524253207,0.851345845548834,8
224.7,1371276.0,1580642.0,0.8680066170193647,0.867543694271062,8
224.8,1368327.0,1580642.0,0.8661222134165196,0.8656779966621158,8
224.9,1365924.0,1580642.0,0.8645889916984946,0.8641577283154567,8
225.0,1379808.0,1580642.0,0.8734476060693058,0.8729415009850428,8
225.1,1375845.0,1580642.0,0.8708630498111116,0.8704342918889919,8
225.2,1379244.0,1580642.0,0.8730317641763081,0.8725846839448781,8
225.3,1382070.0,1580642.0,0.8751396387194393,0.8743725650716607,8
225.4,1367396.0,1580642.0,0.865776968935711,0.8650889954841134,8
225.5,1367930.0,1580642.0,0.8659772143948805,0.8654268328944821,8
225.6,1365702.0,1580642.0,0.8645556505214891,0.8640172790549663,8
225.7,1363093.0,1580642.0,0.8628909915692098,0.8623666839170413,8
225.8,1331095.0,1580642.0,0.8427878584394622,0.8421230107766338,8
225.9,1359434.0,1580642.0,0.8603774383747659,0.8600518017362565,8
226.0,1363692.0,1580642.0,0.8630942332459063,0.8627456438586346,8
226.1,1364823.0,1580642.0,0.8638131746833306,0.8634611759019436,8
226.2,1359379.0,1580642.0,0.8604698279577583,0.8600170057482972,8
226.3,1364817.0,1580642.0,0.8639395157241418,0.8634573799759845,8
226.4,1364454.0,1580642.0,0.8638933264833141,0.8632277264554529,8
226.5,1363930.0,1580642.0,0.8638128150408797,0.8628962155883495,8
226.6,1356659.0,1580642.0,0.8591711074266446,0.858296185980127,8
226.7,1362742.0,1580642.0,0.8629104792811957,0.8621446222484281,8
226.8,1352966.0,1580642.0,0.8567860216134593,0.8559597935522402,8
