monotonic_s,num_running_reqs_sum,num_queue_reqs_sum,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,pending_prealloc_token_usage_mean,num_servers_sampled
213.7,1.0,238.0,31259.0,783644.0,0.026592857641139767,0.0,6
214.4,6.0,150.0,57344.0,1580642.0,0.03633067618386153,0.0,8
214.5,92.0,86.0,64232.0,1580642.0,0.040725528948637374,0.0,8
214.6,92.0,86.0,64232.0,1580642.0,0.040725528948637374,0.0,8
214.7,323.0,555.0,105788.0,1580642.0,0.06688983931608,0.0,8
214.8,430.0,779.0,121899.0,1580642.0,0.07716937951545626,0.0,8
214.9,430.0,779.0,121899.0,1580642.0,0.07716937951545626,0.0,8
215.0,430.0,779.0,121899.0,1580642.0,0.07716937951545626,0.0,8
215.1,452.0,693.0,129124.0,1580642.0,0.08177925338675496,0.0,8
215.2,746.0,405.0,169757.0,1580642.0,0.10737207486186813,0.0,8
215.3,852.0,286.0,186057.0,1580642.0,0.11777220553344858,0.0,8
215.4,852.0,286.0,186057.0,1580642.0,0.11777220553344858,0.0,8
215.5,985.0,457.0,190969.0,1580642.0,0.12090628172110524,0.0,8
215.6,985.0,457.0,190969.0,1580642.0,0.12090628172110524,0.0,8
215.7,1248.0,908.0,200622.0,1580642.0,0.1270653284310909,0.0,8
215.8,1778.0,2145.0,218751.0,1580642.0,0.13839343969700751,0.0,8
215.9,2029.0,2999.0,221401.0,1580642.0,0.14008425848717246,0.0,8
216.0,2029.0,2999.0,221401.0,1580642.0,0.14008425848717246,0.0,8
216.1,2688.0,4286.0,221967.0,1580642.0,0.14044539185895863,0.0,8
216.2,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.3,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.4,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.5,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.6,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.7,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.8,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
216.9,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
217.0,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
217.1,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
217.2,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
217.3,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
217.4,2949.0,4726.0,221245.0,1580642.0,0.14000614015265272,0.0,8
217.5,3035.0,4697.0,235291.0,1580642.0,0.1489681177853533,0.0,8
217.6,3035.0,4697.0,235291.0,1580642.0,0.1489681177853533,0.0,8
217.7,3484.0,4549.0,318271.0,1580642.0,0.2019130774864421,0.0,8
217.8,3586.0,4515.0,333334.0,1580642.0,0.210910640385159,0.0,8
217.9,3615.0,4506.0,336981.0,1580642.0,0.21323758986732183,0.0,8
218.0,3624.0,4503.0,337755.0,1580642.0,0.2137314365630153,0.0,8
218.1,3728.0,4466.0,352639.0,1580642.0,0.22322809576030384,0.0,8
218.2,3813.0,4438.0,364557.0,1580642.0,0.23083231400226062,0.0,8
218.3,3862.0,4420.0,370558.0,1580642.0,0.23449656517588838,0.0,8
218.4,3885.0,4417.0,376880.0,1580642.0,0.23849632735763365,0.0,8
218.5,3892.0,4413.0,384766.0,1580642.0,0.24352794885923387,0.0,8
218.6,3890.0,4411.0,385973.0,1580642.0,0.244298068964792,0.0,8
218.7,3894.0,4411.0,387937.0,1580642.0,0.24547122262163856,0.0,8
218.8,3895.0,4408.0,392028.0,1580642.0,0.24805088623020516,0.0,8
218.9,3893.0,4408.0,391129.0,1580642.0,0.247477283931202,0.0,8
219.0,3888.0,4410.0,407659.0,1580642.0,0.2580241649128723,0.0,8
219.1,3870.0,4408.0,404548.0,1580642.0,0.2560392074577013,0.0,8
219.2,3814.0,4422.0,403083.0,1580642.0,0.255104471786912,0.0,8
219.3,3792.0,4429.0,404486.0,1580642.0,0.25585482157966316,0.0,8
219.4,3780.0,4429.0,402408.0,1580642.0,0.2545634916666165,0.0,8
219.5,3770.0,4429.0,400388.0,1580642.0,0.25327464111713227,0.0,8
219.6,3759.0,4431.0,398499.0,1580642.0,0.2520784134098162,0.0,8
219.7,3752.0,4431.0,395484.0,1580642.0,0.25018768828329635,0.0,8
219.8,3750.0,4430.0,391347.0,1580642.0,0.2475729336453432,0.0,8
219.9,3724.0,4434.0,389476.0,1580642.0,0.24637915177500408,0.0,8
220.0,3740.0,4424.0,385115.0,1580642.0,0.2435983890782035,0.0,8
220.1,3745.0,4420.0,381568.0,1580642.0,0.24137184783517368,0.0,8
220.2,3746.0,4417.0,376165.0,1580642.0,0.23792449163771667,0.0,8
220.3,3725.0,4418.0,378332.0,1580642.0,0.23931409722648053,0.0,8
220.4,3741.0,4409.0,379195.0,1580642.0,0.23990202584158646,0.0,8
220.5,3807.0,4385.0,375276.0,1580642.0,0.23740152816662177,0.0,8
220.6,3800.0,4383.0,370875.0,1580642.0,0.23464524302377424,0.0,8
220.7,3801.0,4378.0,370852.0,1580642.0,0.23458350020355836,0.0,8
220.8,3796.0,4377.0,367507.0,1580642.0,0.23244924025899172,0.0,8
220.9,3834.0,4361.0,359068.0,1580642.0,0.22710586249370396,0.0,8
221.0,3783.0,4370.0,358756.0,1580642.0,0.2269159536259845,0.0,8
221.1,3805.0,4355.0,359699.0,1580642.0,0.22751152248525833,0.0,8
221.2,3845.0,4339.0,358925.0,1580642.0,0.2270176757895649,0.0,8
221.3,3889.0,4321.0,353322.0,1580642.0,0.2235271150619558,0.0,8
221.4,3875.0,4317.0,354284.0,1580642.0,0.22412035256430948,0.0,8
221.5,3916.0,4298.0,352121.0,1580642.0,0.22274026160463903,0.0,8
221.6,3935.0,4286.0,351164.0,1580642.0,0.22212957127353894,0.0,8
221.7,3953.0,4276.0,350401.0,1580642.0,0.22167767746811623,0.0,8
221.8,3971.0,4265.0,349068.0,1580642.0,0.22082716371442193,0.0,8
221.9,3975.0,4259.0,350601.0,1580642.0,0.2217886742725152,0.0,8
222.0,4008.0,4244.0,353166.0,1580642.0,0.22344187141332605,0.0,8
222.1,4034.0,4231.0,349377.0,1580642.0,0.22102741398793121,0.0,8
222.2,4020.0,4230.0,350650.0,1580642.0,0.22184803256464639,0.0,8
222.3,4034.0,4221.0,352972.0,1580642.0,0.22334117673470597,0.0,8
222.4,4060.0,4211.0,354536.0,1580642.0,0.22433907884331647,0.0,8
222.5,4069.0,4201.0,353999.0,1580642.0,0.22398232029151996,0.0,8
222.6,4070.0,4196.0,354785.0,1580642.0,0.22447014292203993,0.0,8
222.7,4080.0,4190.0,356370.0,1580642.0,0.22552635380893998,0.0,8
222.8,4087.0,4183.0,360240.0,1580642.0,0.22796724889528963,0.0,8
222.9,4114.0,4171.0,362739.0,1580642.0,0.22954604722561445,0.0,8
223.0,4117.0,4168.0,361733.0,1580642.0,0.2288946465673111,0.0,8
223.1,4101.0,4169.0,360985.0,1580642.0,0.22842777163766642,0.0,8
223.2,4097.0,4165.0,362420.0,1580642.0,0.22934503532296713,0.0,8
223.3,4115.0,4155.0,363920.0,1580642.0,0.23028027874346613,0.0,8
223.4,4128.0,4146.0,366440.0,1580642.0,0.23186942230909974,0.0,8
223.5,4144.0,4138.0,369660.0,1580642.0,0.23391399192668333,0.0,8
223.6,4152.0,4133.0,370919.0,1580642.0,0.23470572699631972,0.0,8
223.7,4154.0,4132.0,372635.0,1580642.0,0.235817590524177,0.0,8
223.8,4156.0,4126.0,375007.0,1580642.0,0.2373384838953363,0.0,8
223.9,4161.0,4121.0,376788.0,1580642.0,0.2384675942689405,0.0,8
224.0,4169.0,4115.0,379168.0,1580642.0,0.23997742771470199,0.0,8
224.1,4182.0,4108.0,383762.0,1580642.0,0.24290107317262252,0.0,8
224.2,4184.0,4107.0,386350.0,1580642.0,0.2445470400930641,0.0,8
224.3,4185.0,4106.0,388522.0,1580642.0,0.24593364706170479,0.0,8
224.4,4193.0,4099.0,392130.0,1580642.0,0.24822178789606003,0.0,8
224.5,4198.0,4095.0,394492.0,1580642.0,0.24972400456260463,0.0,8
224.6,4196.0,4092.0,396597.0,1580642.0,0.2510537340478931,0.0,8
224.7,4195.0,4088.0,398772.0,1580642.0,0.2524409522364332,0.0,8
224.8,4207.0,4082.0,400635.0,1580642.0,0.25361228469781255,0.0,8
224.9,4211.0,4078.0,402007.0,1580642.0,0.25446744630766693,0.0,8
225.0,4204.0,4075.0,404196.0,1580642.0,0.25583371152059614,0.0,8
225.1,4206.0,4074.0,405499.0,1580642.0,0.25663475044942774,0.0,8
225.2,4207.0,4072.0,407403.0,1580642.0,0.25784958779904055,0.0,8
225.3,4214.0,4066.0,409852.0,1580642.0,0.25941215957908353,0.0,8
225.4,4222.0,4062.0,410302.0,1580642.0,0.2596667068864953,0.0,8
225.5,4213.0,4060.0,409595.0,1580642.0,0.2591985084403117,0.0,8
225.6,4202.0,4060.0,408391.0,1580642.0,0.2584164997178999,0.0,8
225.7,4193.0,4059.0,407384.0,1580642.0,0.25777639082639436,0.0,8
225.8,4193.0,4054.0,407250.0,1580642.0,0.2576931729201616,0.0,8
225.9,4199.0,4047.0,405281.0,1580642.0,0.25641121152603163,0.0,8
226.0,4204.0,4044.0,402121.0,1580642.0,0.2543866430778343,0.0,8
226.1,4170.0,4051.0,400846.0,1580642.0,0.253562468310951,0.0,8
226.2,4170.0,4046.0,399487.0,1580642.0,0.25269695331891284,0.0,8
226.3,4177.0,4040.0,396265.0,1580642.0,0.2506475653126616,0.0,8
226.4,4179.0,4032.0,395573.0,1580642.0,0.2502060382927393,0.0,8
226.5,4186.0,4024.0,391839.0,1580642.0,0.2478309078051861,0.0,8
226.6,4188.0,4018.0,388900.0,1580642.0,0.24594620721338273,0.0,8
226.7,4176.0,4018.0,385875.0,1580642.0,0.2440578555959333,0.0,8
226.8,4177.0,4016.0,385817.0,1580642.0,0.2440208489959976,0.0,8
226.9,4190.0,4005.0,384446.0,1580642.0,0.24317748163706196,0.0,8
227.0,4206.0,3995.0,383073.0,1580642.0,0.2423014460903086,0.0,8
227.1,4229.0,3980.0,382126.0,1580642.0,0.24166570339322793,0.0,8
227.2,4237.0,3973.0,381380.0,1580642.0,0.24122335343527518,0.0,8
227.3,4249.0,3963.0,379713.0,1580642.0,0.2401675501970182,0.0,8
227.4,4257.0,3953.0,378790.0,1580642.0,0.2395786348221796,0.0,8
227.5,4283.0,3938.0,376359.0,1580642.0,0.23805755560043662,0.0,8
227.6,4289.0,3931.0,375688.0,1580642.0,0.23762340154193728,0.0,8
227.7,4296.0,3925.0,373382.0,1580642.0,0.23615207017208056,0.0,8
227.8,4306.0,3917.0,371503.0,1580642.0,0.23497101758644506,0.0,8
227.9,4286.0,3922.0,370897.0,1580642.0,0.23459462287391822,0.0,8
228.0,4289.0,3917.0,369481.0,1580642.0,0.23369115139962632,0.0,8
228.1,4301.0,3907.0,371000.0,1580642.0,0.2346471494809217,0.0,8
228.2,4330.0,3892.0,368976.0,1580642.0,0.23340513535793425,0.0,8
228.3,4354.0,3878.0,368300.0,1580642.0,0.2329738170552356,0.0,8
228.4,4348.0,3874.0,365614.0,1580642.0,0.23126483314883167,0.0,8
228.5,4356.0,3867.0,365524.0,1580642.0,0.23120288962949892,0.0,8
228.6,4364.0,3856.0,365049.0,1580642.0,0.2308998183369222,0.0,8
228.7,4386.0,3843.0,364258.0,1580642.0,0.23040098799478914,0.0,8
228.8,4394.0,3836.0,363405.0,1580642.0,0.2298738365116681,0.0,8
228.9,4407.0,3828.0,362059.0,1580642.0,0.22901502817522962,0.0,8
229.0,4411.0,3823.0,361861.0,1580642.0,0.2288949248599233,0.0,8
229.1,4414.0,3815.0,360425.0,1580642.0,0.22796896134583158,0.0,8
229.2,4410.0,3813.0,358473.0,1580642.0,0.226764498937741,0.0,8
229.3,4417.0,3807.0,356047.0,1580642.0,0.225216602188707,0.0,8
229.4,4426.0,3796.0,354937.0,1580642.0,0.22451981364997387,0.0,8
229.5,4431.0,3787.0,357214.0,1580642.0,0.22596865154396112,0.0,8
229.6,4465.0,3771.0,358191.0,1580642.0,0.22659202133942943,0.0,8
229.7,4481.0,3762.0,358140.0,1580642.0,0.22658969238510565,0.0,8
229.8,4491.0,3754.0,360750.0,1580642.0,0.22827099080189858,0.0,8
229.9,4516.0,3742.0,361327.0,1580642.0,0.22863914266677599,0.0,8
230.0,4519.0,3738.0,361665.0,1580642.0,0.22887328691873077,0.0,8
230.1,4534.0,3726.0,362583.0,1580642.0,0.22945025811210185,0.0,8
230.2,4541.0,3718.0,362867.0,1580642.0,0.22963146284282132,0.0,8
230.3,4546.0,3712.0,365047.0,1580642.0,0.23101747391878585,0.0,8
230.4,4573.0,3698.0,367669.0,1580642.0,0.2326646134586908,0.0,8
230.5,4586.0,3691.0,369026.0,1580642.0,0.23352164561480473,0.0,8
230.6,4587.0,3687.0,371974.0,1580642.0,0.23537072107212756,0.0,8
230.7,4595.0,3681.0,372892.0,1580642.0,0.2359564462228337,0.0,8
230.8,4597.0,3677.0,373764.0,1580642.0,0.23651563072108536,0.0,8
230.9,4600.0,3672.0,373977.0,1580642.0,0.23669302395528574,0.0,8
231.0,4602.0,3665.0,375323.0,1580642.0,0.23751889298249554,0.0,8
231.1,4603.0,3667.0,377074.0,1580642.0,0.23863610947365735,0.0,8
231.2,4614.0,3656.0,379263.0,1580642.0,0.2399913813448168,0.0,8
231.3,4620.0,3652.0,379382.0,1580642.0,0.240062219169089,0.0,8
231.4,4621.0,3646.0,380193.0,1580642.0,0.24057865562134637,0.0,8
231.5,4626.0,3644.0,383280.0,1580642.0,0.2425372659428315,0.0,8
231.6,4638.0,3636.0,384770.0,1580642.0,0.24347398711862703,0.0,8
231.7,4031.0,3202.0,339237.0,1371377.0,0.24736961462821674,0.0,7
232.0,4073.0,3120.0,347616.0,1384731.0,0.2511794223260153,0.0,7
232.6,4672.0,3574.0,398983.0,1580642.0,0.2525236259759376,0.0,8
232.7,4091.0,3140.0,350314.0,1384731.0,0.2530756395312204,0.0,7
233.0,3523.0,2669.0,299032.0,1188820.0,0.25161634207620387,0.0,6
233.6,4688.0,3523.0,403676.0,1580642.0,0.2554430934743194,0.0,8
233.8,4682.0,3527.0,403563.0,1580642.0,0.2553441217957124,0.0,8
234.0,4686.0,3525.0,402679.0,1580642.0,0.2547613607720173,0.0,8
234.1,4672.0,3557.0,402577.0,1580642.0,0.25468610117955937,0.0,8
234.2,4666.0,3557.0,401657.0,1580642.0,0.254107243155326,0.0,8
234.3,4672.0,3552.0,401382.0,1580642.0,0.25393178082804474,0.0,8
234.4,4683.0,3542.0,403316.0,1580642.0,0.2551660445350163,0.0,8
234.5,4697.0,3533.0,402811.0,1580642.0,0.2548456234051929,0.0,8
234.6,4697.0,3531.0,401432.0,1580642.0,0.25397931804433,0.0,8
234.7,4703.0,3525.0,400927.0,1580642.0,0.253657105406959,0.0,8
234.8,4689.0,3529.0,398503.0,1580642.0,0.2521058838304669,0.0,8
234.9,4673.0,3532.0,398759.0,1580642.0,0.25224194353202384,0.0,8
235.0,4675.0,3530.0,396684.0,1580642.0,0.2509180005170834,0.0,8
235.1,4695.0,3518.0,395898.0,1580642.0,0.2504534674846831,0.0,8
235.2,4688.0,3514.0,394841.0,1580642.0,0.24979912713084654,0.0,8
235.3,4697.0,3507.0,394379.0,1580642.0,0.24950435042101402,0.0,8
235.4,4704.0,3499.0,396006.0,1580642.0,0.250535609052147,0.0,8
235.5,4744.0,3478.0,394595.0,1580642.0,0.24962034428431612,0.0,8
235.6,4746.0,3474.0,394716.0,1580642.0,0.24969754770831987,0.0,8
235.7,4751.0,3467.0,394712.0,1580642.0,0.24967072874495924,0.0,8
235.8,4765.0,3458.0,395356.0,1580642.0,0.2500578921382041,0.0,8
235.9,4767.0,3455.0,395022.0,1580642.0,0.2498635552793305,0.0,8
236.0,4774.0,3447.0,395045.0,1580642.0,0.2499009091672497,0.0,8
236.1,4787.0,3441.0,395097.0,1580642.0,0.24993408749822651,0.0,8
236.2,4778.0,3443.0,394327.0,1580642.0,0.2494441366124997,0.0,8
236.3,4780.0,3442.0,394940.0,1580642.0,0.24983525809113033,0.0,8
236.4,4778.0,3439.0,393699.0,1580642.0,0.24903310257699224,0.0,8
236.5,4789.0,3430.0,392795.0,1580642.0,0.24851608126021976,0.0,8
236.6,4793.0,3425.0,394271.0,1580642.0,0.2494578354241003,0.0,8
236.7,4808.0,3413.0,395246.0,1580642.0,0.2500474784136546,0.0,8
236.8,4835.0,3395.0,394831.0,1580642.0,0.24977092286336475,0.0,8
236.9,4855.0,3384.0,394881.0,1580642.0,0.24980282510468863,0.0,8
237.0,4848.0,3385.0,395420.0,1580642.0,0.2501419674847263,0.0,8
237.1,4845.0,3386.0,395753.0,1580642.0,0.25035443641194327,0.0,8
237.2,4850.0,3381.0,395764.0,1580642.0,0.25035282309594126,0.0,8
237.3,4850.0,3378.0,394849.0,1580642.0,0.24975704155200962,0.0,8
237.4,4849.0,3377.0,396194.0,1580642.0,0.25066590336400446,0.0,8
237.5,4845.0,3379.0,397039.0,1580642.0,0.2512050512423778,0.0,8
237.6,4854.0,3375.0,398846.0,1580642.0,0.2523360115602828,0.0,8
237.7,4864.0,3368.0,400538.0,1580642.0,0.25341558340668247,0.0,8
237.8,4867.0,3367.0,402777.0,1580642.0,0.25481647883833763,0.0,8
237.9,4880.0,3361.0,406592.0,1580642.0,0.25720204556715853,0.0,8
238.0,4892.0,3354.0,406664.0,1580642.0,0.2572479847946649,0.0,8
238.1,4896.0,3350.0,406728.0,1580642.0,0.25727587194991947,0.0,8
238.2,4896.0,3348.0,408655.0,1580642.0,0.2585249280492431,0.0,8
238.3,4906.0,3340.0,410243.0,1580642.0,0.25950821691442694,0.0,8
238.4,4917.0,3342.0,415346.0,1580642.0,0.2627389156939509,0.0,8
238.5,4921.0,3342.0,416522.0,1580642.0,0.2634634831308502,0.0,8
238.6,4930.0,3344.0,421556.0,1580642.0,0.2666754007873371,0.0,8
238.7,4926.0,3354.0,427734.0,1580642.0,0.2706172417253141,0.0,8
238.8,4920.0,3369.0,434418.0,1580642.0,0.27480111192544043,0.0,8
238.9,4916.0,3376.0,438203.0,1580642.0,0.2772161115936571,0.0,8
239.0,4904.0,3394.0,445176.0,1580642.0,0.2815785950651862,0.0,8
239.1,4888.0,3406.0,450173.0,1580642.0,0.28476690506309343,0.0,8
239.2,4854.0,3439.0,459818.0,1580642.0,0.29086144265282987,0.0,8
239.3,4850.0,3446.0,462858.0,1580642.0,0.2928010989253209,0.0,8
239.4,4837.0,3459.0,469206.0,1580642.0,0.29678247515929446,0.0,8
239.5,4832.0,3471.0,474236.0,1580642.0,0.2999918406364755,0.0,8
239.6,4805.0,3490.0,482384.0,1580642.0,0.3051094013017584,0.0,8
239.7,4805.0,3494.0,485525.0,1580642.0,0.30711350010172367,0.0,8
239.8,4792.0,3509.0,493270.0,1580642.0,0.31203471781031494,0.0,8
239.9,4786.0,3520.0,496827.0,1580642.0,0.3143042432580948,0.0,8
240.0,4771.0,3532.0,499674.0,1580642.0,0.3160725083235307,0.0,8
240.1,4743.0,3556.0,505533.0,1580642.0,0.3198108129618613,0.0,8
240.2,4734.0,3564.0,508041.0,1580642.0,0.3213469422757568,0.0,8
240.3,4700.0,3593.0,515535.0,1580642.0,0.3261284502053779,0.0,8
240.4,4681.0,3608.0,519824.0,1580642.0,0.3288178752447711,0.0,8
240.5,4665.0,3627.0,525875.0,1580642.0,0.3326786844897854,0.0,8
240.6,4656.0,3636.0,531528.0,1580642.0,0.33621161149143985,0.0,8
240.7,4652.0,3645.0,532769.0,1580642.0,0.33700342512109827,0.0,8
240.8,4632.0,3665.0,538802.0,1580642.0,0.34079472914434006,0.0,8
240.9,4621.0,3675.0,539835.0,1580642.0,0.34146266483958754,0.0,8
241.0,4600.0,3693.0,544817.0,1580642.0,0.3446414041650976,0.0,8
241.1,4579.0,3708.0,549907.0,1580642.0,0.34788905233186723,0.0,8
241.2,4538.0,3747.0,557272.0,1580642.0,0.35248882380997726,0.0,8
241.3,4535.0,3753.0,559777.0,1580642.0,0.35408712610030296,0.0,8
241.4,4522.0,3764.0,563574.0,1580642.0,0.3565097823064374,0.0,8
241.5,4498.0,3790.0,570185.0,1580642.0,0.3606383212768958,0.0,8
241.6,4489.0,3799.0,571005.0,1580642.0,0.36116444959241245,0.0,8
241.7,4460.0,3825.0,580197.0,1580642.0,0.36702935763739203,0.0,8
241.8,4443.0,3841.0,584962.0,1580642.0,0.3700696412355565,0.0,8
241.9,4417.0,3865.0,594375.0,1580642.0,0.3759798336816294,0.0,8
242.0,4414.0,3870.0,595445.0,1580642.0,0.37666254164596014,0.0,8
242.1,4402.0,3887.0,601458.0,1580642.0,0.3804076161543955,0.0,8
242.2,4378.0,3910.0,608624.0,1580642.0,0.3850080616248078,0.0,8
242.3,4356.0,3931.0,614732.0,1580642.0,0.3889052394249312,0.0,8
242.4,4343.0,3946.0,617980.0,1580642.0,0.39097760902132966,0.0,8
242.5,4317.0,3973.0,626121.0,1580642.0,0.39607567913907515,0.0,8
242.6,4303.0,3987.0,629006.0,1580642.0,0.3978589473576145,0.0,8
242.7,4286.0,4001.0,633253.0,1580642.0,0.4005687237356637,0.0,8
242.8,4269.0,4018.0,638217.0,1580642.0,0.403704301143568,0.0,8
242.9,4251.0,4033.0,640649.0,1580642.0,0.40525602616156076,0.0,8
243.0,4234.0,4050.0,648311.0,1580642.0,0.41008617589808594,0.0,8
243.1,4219.0,4071.0,651227.0,1580642.0,0.4119467146120938,0.0,8
243.2,4205.0,4087.0,654163.0,1580642.0,0.4138045013959117,0.0,8
243.3,4196.0,4095.0,655566.0,1580642.0,0.41469967828745935,0.0,8
243.4,4173.0,4113.0,661208.0,1580642.0,0.41829952719844454,0.0,8
243.5,4138.0,4142.0,666186.0,1580642.0,0.42138593538686225,0.0,8
243.6,4122.0,4160.0,669949.0,1580642.0,0.42378689806889647,0.0,8
243.7,4099.0,4181.0,676059.0,1580642.0,0.42764724170720425,0.0,8
243.8,4071.0,4203.0,680766.0,1580642.0,0.430650518705433,0.0,8
243.9,4052.0,4221.0,683271.0,1580642.0,0.43224299859622894,0.0,8
244.0,4025.0,4245.0,690936.0,1580642.0,0.43713361219117775,0.0,8
244.1,4013.0,4257.0,693120.0,1580642.0,0.4385271020922042,0.0,8
244.2,3998.0,4273.0,699398.0,1580642.0,0.4424437014444937,0.0,8
244.3,3960.0,4305.0,704865.0,1580642.0,0.44593189251084525,0.0,8
244.4,3945.0,4326.0,712304.0,1580642.0,0.4506305480124326,0.0,8
244.5,3925.0,4341.0,717406.0,1580642.0,0.4538858527171199,0.0,8
244.6,3900.0,4366.0,718426.0,1580642.0,0.45457244787499945,0.0,8
244.7,3899.0,4370.0,719899.0,1580642.0,0.45551228790440057,0.0,8
244.8,3891.0,4384.0,726624.0,1580642.0,0.4598031393624606,0.0,8
244.9,3876.0,4398.0,732040.0,1580642.0,0.46319034641112483,0.0,8
245.0,3852.0,4426.0,736456.0,1580642.0,0.46600795236484877,0.0,8
245.1,3841.0,4437.0,738104.0,1580642.0,0.46703827787695645,0.0,8
245.2,3818.0,4458.0,742169.0,1580642.0,0.46963193009658677,0.0,8
245.3,3789.0,4486.0,745647.0,1580642.0,0.47186574850818197,0.0,8
245.4,3785.0,4491.0,745477.0,1580642.0,0.4717572808876808,0.0,8
245.5,3761.0,4510.0,750544.0,1580642.0,0.47499025402344136,0.0,8
245.6,3724.0,4539.0,759416.0,1580642.0,0.48055111117816596,0.0,8
245.7,3695.0,4566.0,764598.0,1580642.0,0.4838574594689714,0.0,8
245.8,3681.0,4584.0,769616.0,1580642.0,0.4870591684082347,0.0,8
245.9,3662.0,4608.0,777758.0,1580642.0,0.4921346684048483,0.0,8
246.0,3659.0,4614.0,781643.0,1580642.0,0.49461347255571275,0.0,8
246.1,3638.0,4639.0,789343.0,1580642.0,0.49949588065911654,0.0,8
246.2,3633.0,4646.0,789160.0,1580642.0,0.49937911845587124,0.0,8
246.3,3614.0,4665.0,792507.0,1580642.0,0.5015146544900908,0.0,8
246.4,3591.0,4686.0,797268.0,1580642.0,0.5045103261976599,0.0,8
246.5,3554.0,4715.0,802746.0,1580642.0,0.5080055357571027,0.0,8
246.6,3542.0,4726.0,804351.0,1580642.0,0.5090190522387159,0.0,8
246.7,3534.0,4731.0,805845.0,1580642.0,0.5099722912094731,0.0,8
246.8,3522.0,4750.0,812809.0,1580642.0,0.5144156353810612,0.0,8
246.9,3501.0,4771.0,818089.0,1580642.0,0.5177845120648615,0.0,8
247.0,3484.0,4789.0,823777.0,1580642.0,0.5212795108361121,0.0,8
247.1,3475.0,4800.0,827925.0,1580642.0,0.5239261207763402,0.0,8
247.2,3446.0,4828.0,835789.0,1580642.0,0.5288837305049917,0.0,8
247.3,3434.0,4842.0,838357.0,1580642.0,0.530512294895712,0.0,8
247.4,3430.0,4846.0,839047.0,1580642.0,0.5309525458259814,0.0,8
247.5,3424.0,4858.0,841316.0,1580642.0,0.532408860630271,0.0,8
247.6,3404.0,4875.0,842705.0,1580642.0,0.5332951048942481,0.0,8
247.7,3381.0,4896.0,846305.0,1580642.0,0.5355920662695665,0.0,8
247.8,3344.0,4926.0,855127.0,1580642.0,0.5410849060194494,0.0,8
247.9,3344.0,4926.0,855127.0,1580642.0,0.5410849060194494,0.0,8
248.0,3321.0,4953.0,862829.0,1580642.0,0.5459733947100204,0.0,8
248.1,3303.0,4971.0,866978.0,1580642.0,0.5486206426950748,0.0,8
248.2,3287.0,4988.0,869210.0,1580642.0,0.5500447587477723,0.0,8
248.3,3266.0,5008.0,872891.0,1580642.0,0.5523445017412002,0.0,8
248.4,3264.0,5012.0,871868.0,1580642.0,0.5516917818837139,0.0,8
248.5,3239.0,5036.0,876169.0,1580642.0,0.5544157360742398,0.0,8
248.6,3196.0,5069.0,881406.0,1580642.0,0.5577571768305014,0.0,8
248.7,3196.0,5069.0,881406.0,1580642.0,0.5577571768305014,0.0,8
248.8,3163.0,5098.0,889237.0,1580642.0,0.5627338771353794,0.0,8
248.9,3156.0,5104.0,890612.0,1580642.0,0.5636111887717856,0.0,8
249.0,3152.0,5111.0,890270.0,1580642.0,0.5633929774411304,0.0,8
249.1,3127.0,5135.0,892161.0,1580642.0,0.5645683316902373,0.0,8
249.2,3117.0,5142.0,892680.0,1580642.0,0.5648994769551791,0.0,8
249.3,3099.0,5159.0,899558.0,1580642.0,0.5692879492716902,0.0,8
249.4,3068.0,5188.0,906641.0,1580642.0,0.5738285560038786,0.0,8
249.5,3052.0,5203.0,912237.0,1580642.0,0.5773990548528457,0.0,8
249.6,3045.0,5220.0,916488.0,1580642.0,0.5801113834102007,0.0,8
249.7,3045.0,5224.0,918213.0,1580642.0,0.5812120107358741,0.0,8
249.8,3026.0,5244.0,923471.0,1580642.0,0.584432161638772,0.0,8
249.9,3002.0,5263.0,926322.0,1580642.0,0.5862512274390589,0.0,8
250.0,2998.0,5268.0,926868.0,1580642.0,0.5865995999143155,0.0,8
250.1,2967.0,5289.0,931157.0,1580642.0,0.5893361741750768,0.0,8
250.2,2942.0,5316.0,934895.0,1580642.0,0.5916682548316317,0.0,8
250.3,2930.0,5326.0,934389.0,1580642.0,0.5913454041494342,0.0,8
250.4,2919.0,5339.0,939793.0,1580642.0,0.5947933983917175,0.0,8
250.5,2897.0,5364.0,943115.0,1580642.0,0.5968372513953057,0.0,8
250.6,2884.0,5378.0,944875.0,1580642.0,0.5979602102899059,0.0,8
250.7,2884.0,5380.0,943476.0,1580642.0,0.5970675855776642,0.0,8
